id,season,Venue_Id,date,Match_Type_Id,player_of_match,Team1_Id,Team2_Id,Toss_Winner_Team_Id,toss_decision,Match_Winner_Team_Id,result,result_margin,target_runs,target_overs,super_over,method,Umpire1_Id,Umpire2_Id
1216503,2020,1,10/1/2020,5,KA Pollard,9,5,5,field,9,runs,48,192,20,N,NA,69,55
1216516,2020,15,10/2/2020,5,PK Garg,2,1,2,bat,2,runs,7,165,20,N,NA,5,46
1216514,2020,1,10/3/2020,5,YS Chahal,11,12,11,bat,12,wickets,8,155,20,N,NA,17,55
1216515,2020,32,10/3/2020,5,SS Iyer,3,7,7,field,3,runs,18,229,20,N,NA,67,51
1216513,2020,15,10/4/2020,5,SR Watson,5,1,5,bat,1,wickets,10,179,20,N,NA,11,43
1216538,2020,32,10/4/2020,5,TA Boult,9,2,9,bat,9,runs,34,209,20,N,NA,35,51
1216519,2020,15,10/5/2020,5,AR Patel,3,12,12,field,3,runs,59,197,20,N,NA,43,70
1216511,2020,1,10/6/2020,5,SA Yadav,9,11,9,bat,9,runs,57,194,20,N,NA,69,55
1216501,2020,1,10/7/2020,5,RA Tripathi,7,1,7,bat,7,runs,10,168,20,N,NA,35,51
1216542,2020,15,10/8/2020,5,JM Bairstow,2,5,2,bat,2,runs,69,202,20,N,NA,5,43
1216500,2020,32,10/9/2020,5,R Ashwin,3,11,11,field,3,runs,46,185,20,N,NA,35,16
1216523,2020,1,10/10/2020,5,KD Karthik,7,5,7,bat,7,runs,2,165,20,N,NA,66,17
1216525,2020,15,10/10/2020,5,V Kohli,12,1,12,bat,12,runs,37,170,20,N,NA,5,46
1216507,2020,15,10/11/2020,5,R Tewatia,2,11,2,bat,11,wickets,5,159,20,N,NA,70,46
1216529,2020,1,10/11/2020,5,Q de Kock,3,9,3,bat,9,wickets,5,163,20,N,NA,17,55
1216540,2020,32,10/12/2020,5,AB de Villiers,12,7,12,bat,12,runs,82,195,20,N,NA,51,34
1216528,2020,15,10/13/2020,5,RA Jadeja,1,2,1,bat,1,runs,20,168,20,N,NA,5,46
1216543,2020,15,10/14/2020,5,A Nortje,3,11,3,bat,3,runs,13,162,20,N,NA,5,43
1216531,2020,32,10/15/2020,5,KL Rahul,12,5,12,bat,5,wickets,8,172,20,N,NA,35,16
1216526,2020,1,10/16/2020,5,Q de Kock,7,9,7,bat,9,wickets,8,149,20,N,NA,17,69
1216509,2020,32,10/17/2020,5,S Dhawan,1,3,1,bat,3,wickets,5,180,20,N,NA,35,51
1216522,2020,15,10/17/2020,5,AB de Villiers,11,12,11,bat,12,wickets,7,178,20,N,NA,5,43
1216512,2020,1,10/18/2020,5,LH Ferguson,7,2,2,field,7,tie,NA,164,20,Y,NA,45,55
1216517,2020,15,10/18/2020,5,KL Rahul,9,5,9,bat,5,tie,NA,177,20,Y,NA,43,46
1216533,2020,1,10/19/2020,5,JC Buttler,1,11,1,bat,11,wickets,7,126,20,N,NA,17,69
1216546,2020,15,10/20/2020,5,S Dhawan,3,5,3,bat,5,wickets,5,165,20,N,NA,16,51
1216494,2020,1,10/21/2020,5,Mohammed Siraj,7,12,7,bat,12,wickets,8,85,20,N,NA,69,55
1216518,2020,15,10/22/2020,5,MK Pandey,11,2,2,field,2,wickets,8,155,20,N,NA,43,46
1216521,2020,32,10/23/2020,5,TA Boult,1,9,9,field,9,wickets,10,115,20,N,NA,16,67
1216497,2020,1,10/24/2020,5,CV Varun,7,3,3,field,7,runs,59,195,20,N,NA,17,45
1216498,2020,15,10/24/2020,5,CJ Jordan,5,2,2,field,5,runs,12,127,20,N,NA,11,46
1216541,2020,1,10/25/2020,5,BA Stokes,9,11,9,bat,11,wickets,8,196,20,N,NA,66,69
1216544,2020,15,10/25/2020,5,RD Gaikwad,12,1,12,bat,1,wickets,8,146,20,N,NA,16,51
1216520,2020,32,10/26/2020,5,CH Gayle,7,5,5,field,5,wickets,8,150,20,N,NA,35,51
1216524,2020,15,10/27/2020,5,WP Saha,2,3,3,field,2,runs,88,220,20,N,NA,5,43
1216499,2020,1,10/28/2020,5,SA Yadav,12,9,9,field,9,wickets,5,165,20,N,NA,66,17
1216536,2020,15,10/29/2020,5,RD Gaikwad,7,1,1,field,1,wickets,6,173,20,N,NA,16,51
1216537,2020,1,10/30/2020,5,BA Stokes,5,11,11,field,11,wickets,7,186,20,N,NA,17,55
1216502,2020,32,10/31/2020,5,Sandeep Sharma,12,2,2,field,2,wickets,5,121,20,N,NA,35,34
1216535,2020,15,10/31/2020,5,Ishan Kishan,3,9,9,field,9,wickets,9,111,20,N,NA,70,46
1216506,2020,1,11/1/2020,5,RD Gaikwad,5,1,1,field,1,wickets,9,154,20,N,NA,45,69
1216530,2020,15,11/1/2020,5,PJ Cummins,7,11,11,field,7,runs,60,192,20,N,NA,43,46
1216505,2020,1,11/2/2020,5,A Nortje,12,3,3,field,3,wickets,6,153,20,N,NA,17,55
1216495,2020,32,11/3/2020,5,S Nadeem,9,2,2,field,2,wickets,10,150,20,N,NA,16,51
1237177,2020,15,11/5/2020,6,JJ Bumrah,9,3,3,field,9,runs,57,201,20,N,NA,17,43
1237178,2020,1,11/6/2020,3,KS Williamson,12,2,2,field,2,wickets,6,132,20,N,NA,46,55
1237180,2020,1,11/8/2020,7,MP Stoinis,3,2,3,bat,3,runs,17,190,20,N,NA,46,55
1237181,2020,15,11/10/2020,4,TA Boult,3,9,3,bat,9,wickets,5,157,20,N,NA,17,43
1254058,2021,10,4/9/2021,5,HV Patel,9,12,12,field,12,wickets,2,160,20,N,NA,35,43
1254059,2021,31,4/10/2021,5,S Dhawan,1,3,3,field,3,wickets,7,189,20,N,NA,5,69
1254060,2021,10,4/11/2021,5,N Rana,7,2,2,field,7,runs,10,188,20,N,NA,35,43
1254061,2021,31,4/12/2021,5,SV Samson,5,11,11,field,5,runs,4,222,20,N,NA,5,55
1254062,2021,10,4/13/2021,5,RD Chahar,9,7,7,field,9,runs,10,153,20,N,NA,16,17
1254063,2021,10,4/14/2021,5,GJ Maxwell,12,2,2,field,12,runs,6,150,20,N,NA,43,66
1254064,2021,31,4/15/2021,5,JD Unadkat,3,11,11,field,11,wickets,3,148,20,N,NA,55,69
1254065,2021,31,4/16/2021,5,DL Chahar,5,1,1,field,1,wickets,6,107,20,N,NA,5,11
1254066,2021,10,4/17/2021,5,KA Pollard,9,2,9,bat,9,runs,13,151,20,N,NA,17,34
1254067,2021,10,4/18/2021,5,AB de Villiers,12,7,12,bat,12,runs,38,205,20,N,NA,16,43
1254068,2021,31,4/18/2021,5,S Dhawan,5,3,3,field,3,wickets,6,196,20,N,NA,5,46
1254069,2021,31,4/19/2021,5,MM Ali,1,11,11,field,1,runs,45,189,20,N,NA,46,69
1254070,2021,10,4/20/2021,5,A Mishra,9,3,9,bat,3,wickets,6,138,20,N,NA,16,17
1254071,2021,10,4/21/2021,5,JM Bairstow,5,2,5,bat,2,wickets,9,121,20,N,NA,34,43
1254072,2021,31,4/21/2021,5,F du Plessis,1,7,7,field,1,runs,18,221,20,N,NA,11,46
1254073,2021,31,4/22/2021,5,D Padikkal,11,12,12,field,12,wickets,10,178,20,N,NA,29,55
1254074,2021,10,4/23/2021,5,KL Rahul,9,5,5,field,5,wickets,9,132,20,N,NA,16,43
1254075,2021,31,4/24/2021,5,CH Morris,7,11,11,field,11,wickets,6,134,20,N,NA,42,55
1254076,2021,31,4/25/2021,5,RA Jadeja,1,12,1,bat,1,runs,69,192,20,N,NA,5,69
1254077,2021,10,4/25/2021,5,PP Shaw,3,2,3,bat,3,tie,NA,160,20,Y,NA,17,35
1254078,2021,2,4/26/2021,5,EJG Morgan,5,7,7,field,7,wickets,5,124,20,N,NA,46,70
1254079,2021,2,4/27/2021,5,AB de Villiers,12,3,3,field,12,runs,1,172,20,N,NA,55,69
1254080,2021,12,4/28/2021,5,RD Gaikwad,2,1,2,bat,1,wickets,7,172,20,N,NA,16,19
1254081,2021,12,4/29/2021,5,Q de Kock,11,9,9,field,9,wickets,7,172,20,N,NA,17,35
1254082,2021,2,4/29/2021,5,PP Shaw,7,3,3,field,3,wickets,7,155,20,N,NA,5,70
1254083,2021,2,4/30/2021,5,Harpreet Brar,5,12,12,field,5,runs,34,180,20,N,NA,55,69
1254084,2021,12,5/1/2021,5,KA Pollard,1,9,9,field,9,wickets,4,219,20,N,NA,35,19
1254085,2021,12,5/2/2021,5,JC Buttler,11,2,2,field,11,runs,55,221,20,N,NA,16,17
1254086,2021,2,5/2/2021,5,MA Agarwal,5,3,3,field,3,wickets,7,167,20,N,NA,5,11
1254104,2021,15,9/19/2021,5,RD Gaikwad,1,9,1,bat,1,runs,20,157,20,N,NA,43,51
1254087,2021,1,9/20/2021,5,CV Varun,12,7,12,bat,7,wickets,9,93,20,N,NA,17,55
1254111,2021,15,9/21/2021,5,Kartik Tyagi,11,5,5,field,11,runs,2,186,20,N,NA,5,37
1254105,2021,15,9/22/2021,5,A Nortje,2,3,2,bat,3,wickets,8,135,20,N,NA,35,51
1254096,2021,1,9/23/2021,5,SP Narine,9,7,7,field,7,wickets,7,156,20,N,NA,55,69
1254113,2021,32,9/24/2021,5,DJ Bravo,12,1,1,field,1,wickets,6,157,20,N,NA,5,43
1254097,2021,1,9/25/2021,5,SS Iyer,3,11,11,field,3,runs,33,155,20,N,NA,17,66
1254107,2021,32,9/25/2021,5,JO Holder,5,2,2,field,5,runs,5,126,20,N,NA,51,70
1254098,2021,1,9/26/2021,5,RA Jadeja,7,1,7,bat,1,wickets,2,172,20,N,NA,17,64
1254108,2021,15,9/26/2021,5,GJ Maxwell,12,9,9,field,12,runs,54,166,20,N,NA,5,37
1254100,2021,15,9/27/2021,5,JJ Roy,11,2,11,bat,2,wickets,7,165,20,N,NA,35,42
1254092,2021,32,9/28/2021,5,SP Narine,3,7,7,field,7,wickets,3,128,20,N,NA,43,24
1254099,2021,1,9/28/2021,5,KA Pollard,5,9,9,field,9,wickets,6,136,20,N,NA,55,69
1254103,2021,15,9/29/2021,5,YS Chahal,11,12,12,field,12,wickets,7,150,20,N,NA,11,35
1254091,2021,32,9/30/2021,5,JR Hazlewood,2,1,1,field,1,wickets,6,135,20,N,NA,43,70
1254102,2021,15,10/1/2021,5,KL Rahul,7,5,5,field,5,wickets,5,166,20,N,NA,35,51
1254089,2021,1,10/2/2021,5,RD Gaikwad,1,11,11,field,11,wickets,7,190,20,N,NA,17,69
1254112,2021,32,10/2/2021,5,AR Patel,9,3,3,field,3,wickets,4,130,20,N,NA,5,37
1254090,2021,32,10/3/2021,5,GJ Maxwell,12,5,12,bat,12,runs,6,165,20,N,NA,35,51
1254109,2021,15,10/3/2021,5,Shubman Gill,2,7,2,bat,7,wickets,6,116,20,N,NA,29,37
1254110,2021,15,10/4/2021,5,AR Patel,1,3,3,field,3,wickets,3,137,20,N,NA,5,43
1254093,2021,32,10/5/2021,5,NM Coulter-Nile,11,9,9,field,9,wickets,8,91,20,N,NA,5,37
1254095,2021,1,10/6/2021,5,KS Williamson,2,12,12,field,2,runs,4,142,20,N,NA,55,66
1254094,2021,15,10/7/2021,5,KL Rahul,1,5,5,field,5,wickets,6,135,20,N,NA,34,51
1254106,2021,32,10/7/2021,5,Shivam Mavi,7,11,11,field,7,runs,86,172,20,N,NA,37,24
1254088,2021,1,10/8/2021,5,Ishan Kishan,9,2,9,bat,9,runs,42,236,20,N,NA,64,69
1254101,2021,15,10/8/2021,5,KS Bharat,3,12,12,field,12,wickets,7,165,20,N,NA,35,43
1254114,2021,15,10/10/2021,6,RD Gaikwad,3,1,1,field,1,wickets,4,173,20,N,NA,43,51
1254115,2021,32,10/11/2021,3,SP Narine,12,7,12,bat,7,wickets,4,139,20,N,NA,17,69
1254116,2021,32,10/13/2021,7,VR Iyer,3,7,7,field,7,wickets,3,136,20,N,NA,35,37
1254117,2021,15,10/15/2021,4,F du Plessis,1,7,7,field,1,runs,27,193,20,N,NA,43,51
1304047,2022,31,3/26/2022,5,UT Yadav,1,7,7,field,7,wickets,6,132,20,N,NA,5,43
1304048,2022,29,3/27/2022,5,Kuldeep Yadav,9,3,3,field,3,wickets,4,178,20,N,NA,50,24
1304049,2022,34,3/27/2022,5,OF Smith,12,5,5,field,5,wickets,5,206,20,N,NA,43,70
1304050,2022,31,3/28/2022,5,Mohammed Shami,8,4,4,field,4,wickets,5,159,20,N,NA,45,69
1304051,2022,36,3/29/2022,5,SV Samson,11,2,2,field,11,runs,61,211,20,N,NA,14,66
1304052,2022,34,3/30/2022,5,PWH de Silva,7,12,12,field,12,wickets,3,129,20,N,NA,29,42
1304053,2022,29,3/31/2022,5,E Lewis,1,8,8,field,8,wickets,6,211,20,N,NA,50,69
1304054,2022,31,4/1/2022,5,UT Yadav,5,7,7,field,7,wickets,6,138,20,N,NA,5,24
1304055,2022,34,4/2/2022,5,JC Buttler,11,9,9,field,11,runs,23,194,20,N,NA,43,45
1304056,2022,36,4/2/2022,5,LH Ferguson,4,3,3,field,4,runs,14,172,20,N,NA,35,66
1304057,2022,29,4/3/2022,5,LS Livingstone,5,1,1,field,5,runs,54,181,20,N,NA,50,70
1304058,2022,34,4/4/2022,5,Avesh Khan,8,2,2,field,8,runs,12,170,20,N,NA,29,42
1304059,2022,31,4/5/2022,5,KD Karthik,11,12,12,field,12,wickets,4,170,20,N,NA,5,24
1304060,2022,36,4/6/2022,5,PJ Cummins,9,7,7,field,7,wickets,5,162,20,N,NA,14,35
1304061,2022,34,4/7/2022,5,Q de Kock,3,8,8,field,8,wickets,6,150,20,N,NA,50,64
1304062,2022,29,4/8/2022,5,Shubman Gill,5,4,4,field,4,wickets,6,190,20,N,NA,5,69
1304063,2022,34,4/9/2022,5,Abhishek Sharma,1,2,2,field,2,wickets,8,155,20,N,NA,42,43
1304064,2022,36,4/9/2022,5,Anuj Rawat,9,12,12,field,12,wickets,7,152,20,N,NA,14,35
1304065,2022,29,4/10/2022,5,Kuldeep Yadav,3,7,7,field,3,runs,44,216,20,N,NA,17,29
1304066,2022,31,4/10/2022,5,YS Chahal,11,8,8,field,11,runs,3,166,20,N,NA,5,64
1304067,2022,34,4/11/2022,5,KS Williamson,4,2,2,field,2,wickets,8,163,20,N,NA,18,50
1304068,2022,34,4/12/2022,5,S Dube,1,12,12,field,1,runs,23,217,20,N,NA,43,40
1304069,2022,36,4/13/2022,5,MA Agarwal,5,9,9,field,5,runs,12,199,20,N,NA,14,66
1304070,2022,34,4/14/2022,5,HH Pandya,4,11,11,field,4,runs,37,193,20,N,NA,17,47
1304071,2022,29,4/15/2022,5,RA Tripathi,7,2,2,field,2,wickets,7,176,20,N,NA,23,69
1304072,2022,29,4/16/2022,5,KL Rahul,8,9,9,field,8,runs,18,200,20,N,NA,5,41
1304073,2022,31,4/16/2022,5,KD Karthik,12,3,3,field,12,runs,16,190,20,N,NA,18,29
1304074,2022,34,4/17/2022,5,Umran Malik,5,2,2,field,2,wickets,7,152,20,N,NA,45,47
1304075,2022,36,4/17/2022,5,DA Miller,1,4,4,field,4,wickets,3,170,20,N,NA,35,66
1304076,2022,29,4/18/2022,5,YS Chahal,11,7,7,field,11,runs,7,218,20,N,NA,23,69
1304077,2022,34,4/19/2022,5,F du Plessis,12,8,8,field,12,runs,18,182,20,N,NA,17,40
1304078,2022,29,4/20/2022,5,Kuldeep Yadav,5,3,3,field,3,wickets,9,116,20,N,NA,50,64
1304079,2022,34,4/21/2022,5,Mukesh Choudhary,9,1,1,field,1,wickets,3,156,20,N,NA,14,66
1304080,2022,31,4/22/2022,5,JC Buttler,11,3,3,field,11,runs,15,223,20,N,NA,41,43
1304081,2022,34,4/23/2022,5,Rashid Khan,4,7,4,bat,4,runs,8,157,20,N,NA,35,66
1304082,2022,29,4/23/2022,5,M Jansen,12,2,2,field,2,wickets,9,69,20,N,NA,18,29
1304083,2022,31,4/24/2022,5,KL Rahul,8,9,9,field,8,runs,36,169,20,N,NA,36,24
1304084,2022,31,4/25/2022,5,S Dhawan,5,1,1,field,5,runs,11,188,20,N,NA,36,64
1304085,2022,36,4/26/2022,5,R Parag,11,12,12,field,11,runs,29,145,20,N,NA,14,35
1304086,2022,31,4/27/2022,5,Umran Malik,2,4,4,field,4,wickets,5,196,20,N,NA,17,42
1304087,2022,31,4/28/2022,5,Kuldeep Yadav,7,3,3,field,3,wickets,4,147,20,N,NA,5,45
1304088,2022,36,4/29/2022,5,KH Pandya,8,5,5,field,8,runs,20,154,20,N,NA,37,66
1304089,2022,29,4/30/2022,5,R Tewatia,12,4,12,bat,4,wickets,6,171,20,N,NA,24,69
1304090,2022,34,4/30/2022,5,SA Yadav,11,9,9,field,9,wickets,5,159,20,N,NA,14,70
1304091,2022,31,5/1/2022,5,Mohsin Khan,8,3,8,bat,8,runs,6,196,20,N,NA,18,17
1304092,2022,36,5/1/2022,5,RD Gaikwad,1,2,2,field,1,runs,13,203,20,N,NA,5,35
1304093,2022,31,5/2/2022,5,RK Singh,11,7,7,field,7,wickets,7,153,20,N,NA,29,40
1304094,2022,34,5/3/2022,5,K Rabada,4,5,4,bat,5,wickets,8,144,20,N,NA,47,69
1304095,2022,36,5/4/2022,5,HV Patel,12,1,1,field,12,runs,13,174,20,N,NA,35,37
1304096,2022,29,5/5/2022,5,DA Warner,3,2,2,field,3,runs,21,208,20,N,NA,42,41
1304097,2022,29,5/6/2022,5,TH David,9,4,4,field,9,runs,5,178,20,N,NA,29,23
1304098,2022,31,5/7/2022,5,YBK Jaiswal,5,11,5,bat,11,wickets,6,190,20,N,NA,18,70
1304099,2022,36,5/7/2022,5,Avesh Khan,8,7,7,field,8,runs,75,177,20,N,NA,5,37
1304100,2022,31,5/8/2022,5,PWH de Silva,12,2,12,bat,12,runs,67,193,20,N,NA,14,40
1304101,2022,34,5/8/2022,5,DP Conway,1,3,3,field,1,runs,91,209,20,N,NA,43,47
1304102,2022,34,5/9/2022,5,JJ Bumrah,7,9,9,field,7,runs,52,166,20,N,NA,17,23
1304103,2022,36,5/10/2022,5,Shubman Gill,4,8,4,bat,4,runs,62,145,20,N,NA,35,37
1304104,2022,34,5/11/2022,5,MR Marsh,11,3,3,field,3,wickets,8,161,20,N,NA,41,43
1304105,2022,31,5/12/2022,5,DR Sams,1,9,9,field,9,wickets,5,98,20,N,NA,18,17
1304106,2022,29,5/13/2022,5,JM Bairstow,5,12,12,field,5,runs,54,210,20,N,NA,29,40
1304107,2022,36,5/14/2022,5,AD Russell,7,2,7,bat,7,runs,54,178,20,N,NA,5,35
1304108,2022,31,5/15/2022,5,WP Saha,1,4,1,bat,4,wickets,7,134,20,N,NA,47,69
1304109,2022,29,5/15/2022,5,TA Boult,11,8,11,bat,11,runs,24,179,20,N,NA,45,64
1304110,2022,34,5/16/2022,5,SN Thakur,3,5,5,field,3,runs,17,160,20,N,NA,23,43
1304111,2022,31,5/17/2022,5,RA Tripathi,2,9,9,field,2,runs,3,194,20,N,NA,17,40
1304112,2022,34,5/18/2022,5,Q de Kock,8,7,8,bat,8,runs,2,211,20,N,NA,47,70
1304113,2022,31,5/19/2022,5,V Kohli,4,12,4,bat,12,wickets,8,169,20,N,NA,35,23
1304114,2022,29,5/20/2022,5,R Ashwin,1,11,1,bat,11,wickets,5,151,20,N,NA,17,41
1304115,2022,31,5/21/2022,5,JJ Bumrah,3,9,9,field,9,wickets,5,160,20,N,NA,43,64
1304116,2022,31,5/22/2022,5,Harpreet Brar,2,5,2,bat,5,wickets,5,158,20,N,NA,5,41
1312197,2022,26,5/24/2022,6,DA Miller,11,4,4,field,4,wickets,7,189,20,N,NA,14,69
1312198,2022,26,5/25/2022,3,RM Patidar,12,8,8,field,12,runs,14,208,20,N,NA,29,37
1312199,2022,2,5/27/2022,7,JC Buttler,12,11,11,field,11,wickets,7,158,20,N,NA,17,43
1312200,2022,2,5/29/2022,4,HH Pandya,11,4,11,bat,4,wickets,7,131,20,N,NA,17,43
1359475,2023,2,3/31/2023,5,Rashid Khan,1,4,4,field,4,wickets,5,179,20,N,NA,43,24
1359476,2023,8,4/1/2023,5,Arshdeep Singh,5,7,7,field,5,runs,7,154,16,N,D/L,14,70
1359477,2023,27,4/1/2023,5,MA Wood,8,3,3,field,8,runs,50,194,20,N,NA,5,41
1359478,2023,19,4/2/2023,5,JC Buttler,11,2,2,field,11,runs,72,204,20,N,NA,35,47
1359479,2023,4,4/2/2023,5,F du Plessis,9,12,12,field,12,wickets,8,172,20,N,NA,43,64
1359480,2023,10,4/3/2023,5,MM Ali,1,8,8,field,1,runs,12,218,20,N,NA,3,14
1359481,2023,12,4/4/2023,5,B Sai Sudharsan,3,4,4,field,4,wickets,6,163,20,N,NA,2,23
1359482,2023,18,4/5/2023,5,NT Ellis,5,11,11,field,5,runs,5,198,20,N,NA,35,39
1359483,2023,26,4/6/2023,5,SN Thakur,7,12,12,field,7,runs,81,205,20,N,NA,68,69
1359484,2023,27,4/7/2023,5,KH Pandya,2,8,2,bat,8,wickets,5,122,20,N,NA,29,70
1359485,2023,18,4/8/2023,5,YBK Jaiswal,11,3,3,field,11,runs,57,200,20,N,NA,42,39
1359486,2023,31,4/8/2023,5,RA Jadeja,9,1,1,field,1,wickets,7,158,20,N,NA,17,41
1359487,2023,2,4/9/2023,5,RK Singh,4,7,4,bat,7,wickets,3,205,20,N,NA,43,64
1359488,2023,19,4/9/2023,5,S Dhawan,5,2,2,field,2,wickets,8,144,20,N,NA,14,66
1359489,2023,4,4/10/2023,5,N Pooran,12,8,8,field,8,wickets,1,213,20,N,NA,5,2
1359490,2023,12,4/11/2023,5,RG Sharma,3,9,9,field,9,wickets,6,173,20,N,NA,37,47
1359491,2023,10,4/12/2023,5,R Ashwin,11,1,1,field,11,runs,3,176,20,N,NA,68,69
1359492,2023,8,4/13/2023,5,MM Sharma,5,4,4,field,4,wickets,6,154,20,N,NA,3,29
1359493,2023,26,4/14/2023,5,HC Brook,2,7,7,field,2,runs,23,229,20,N,NA,17,23
1359494,2023,4,4/15/2023,5,V Kohli,12,3,3,field,12,runs,23,175,20,N,NA,35,39
1359495,2023,27,4/15/2023,5,Sikandar Raza,8,5,5,field,5,wickets,2,160,20,N,NA,24,69
1359496,2023,31,4/16/2023,5,VR Iyer,7,9,9,field,9,wickets,5,186,20,N,NA,14,66
1359497,2023,2,4/16/2023,5,SO Hetmyer,4,11,11,field,11,wickets,3,178,20,N,NA,5,17
1359498,2023,4,4/17/2023,5,DP Conway,1,12,12,field,1,runs,8,227,20,N,NA,35,42
1359499,2023,19,4/18/2023,5,C Green,9,2,2,field,9,runs,14,193,20,N,NA,43,68
1359500,2023,21,4/19/2023,5,MP Stoinis,8,11,11,field,8,runs,10,155,20,N,NA,29,70
1359501,2023,8,4/20/2023,5,Mohammed Siraj,12,5,5,field,12,runs,24,175,20,N,NA,5,23
1359502,2023,12,4/20/2023,5,I Sharma,7,3,3,field,3,wickets,4,128,20,N,NA,37,47
1359503,2023,10,4/21/2023,5,RA Jadeja,2,1,1,field,1,wickets,7,135,20,N,NA,24,69
1359504,2023,27,4/22/2023,5,MM Sharma,4,8,4,bat,4,runs,7,136,20,N,NA,3,50
1359505,2023,31,4/22/2023,5,SM Curran,5,9,9,field,5,runs,13,215,20,N,NA,17,23
1359506,2023,4,4/23/2023,5,GJ Maxwell,12,11,11,field,12,runs,7,190,20,N,NA,37,39
1359507,2023,26,4/23/2023,5,AM Rahane,1,7,7,field,1,runs,49,236,20,N,NA,43,64
1359508,2023,19,4/24/2023,5,AR Patel,3,2,3,bat,3,runs,7,145,20,N,NA,29,50
1359509,2023,2,4/25/2023,5,A Manohar,4,9,9,field,4,runs,55,208,20,N,NA,5,2
1359510,2023,4,4/26/2023,5,CV Varun,7,12,12,field,7,runs,21,201,20,N,NA,35,47
1359511,2023,21,4/27/2023,5,YBK Jaiswal,11,1,11,bat,11,runs,32,203,20,N,NA,3,70
1359512,2023,8,4/28/2023,5,MP Stoinis,8,5,5,field,8,runs,56,258,20,N,NA,43,68
1359513,2023,26,4/29/2023,5,J Little,7,4,4,field,4,wickets,7,180,20,N,NA,41,23
1359514,2023,12,4/29/2023,5,MR Marsh,2,3,2,bat,2,runs,9,198,20,N,NA,37,42
1359515,2023,10,4/30/2023,5,DP Conway,1,5,1,bat,5,wickets,4,201,20,N,NA,50,66
1359516,2023,31,4/30/2023,5,YBK Jaiswal,11,9,11,bat,9,wickets,6,213,20,N,NA,68,69
1359517,2023,27,5/1/2023,5,F du Plessis,12,8,12,bat,12,runs,18,127,20,N,NA,5,23
1359518,2023,2,5/2/2023,5,Mohammed Shami,3,4,3,bat,3,runs,5,131,20,N,NA,37,47
1359519,2023,27,5/3/2023,5,NA,8,1,1,field,#N/A,no result,NA,NA,NA,N,NA,5,41
1359520,2023,8,5/3/2023,5,Ishan Kishan,5,9,9,field,9,wickets,6,215,20,N,NA,29,50
1359521,2023,19,5/4/2023,5,CV Varun,7,2,7,bat,7,runs,5,172,20,N,NA,35,37
1359522,2023,21,5/5/2023,5,Rashid Khan,11,4,11,bat,4,wickets,9,119,20,N,NA,24,69
1359523,2023,10,5/6/2023,5,M Pathirana,9,1,1,field,1,wickets,6,140,20,N,NA,14,42
1359524,2023,12,5/6/2023,5,PD Salt,12,3,12,bat,3,wickets,7,182,20,N,NA,50,70
1359525,2023,2,5/7/2023,5,Shubman Gill,4,8,8,field,4,runs,56,228,20,N,NA,5,2
1359526,2023,21,5/7/2023,5,GD Phillips,11,2,11,bat,2,wickets,4,215,20,N,NA,43,68
1359527,2023,26,5/8/2023,5,AD Russell,5,7,5,bat,7,wickets,5,180,20,N,NA,3,29
1359528,2023,31,5/9/2023,5,SA Yadav,12,9,9,field,9,wickets,6,200,20,N,NA,24,69
1359529,2023,10,5/10/2023,5,RA Jadeja,1,3,1,bat,1,runs,27,168,20,N,NA,17,41
1359530,2023,26,5/11/2023,5,YBK Jaiswal,7,11,11,field,11,wickets,9,150,20,N,NA,50,39
1359531,2023,31,5/12/2023,5,SA Yadav,9,4,4,field,9,runs,27,219,20,N,NA,43,64
1359532,2023,19,5/13/2023,5,PN Mankad,2,8,2,bat,8,wickets,7,183,20,N,NA,3,29
1359533,2023,12,5/13/2023,5,P Simran Singh,5,3,3,field,5,runs,31,168,20,N,NA,17,41
1359534,2023,21,5/14/2023,5,WD Parnell,12,11,12,bat,12,runs,112,172,20,N,NA,35,42
1359535,2023,10,5/14/2023,5,RK Singh,1,7,1,bat,7,wickets,6,145,20,N,NA,64,68
1359536,2023,2,5/15/2023,5,Shubman Gill,4,2,2,field,4,runs,34,189,20,N,NA,29,66
1359537,2023,27,5/16/2023,5,MP Stoinis,8,9,9,field,8,runs,5,178,20,N,NA,5,2
1359538,2023,14,5/17/2023,5,RR Rossouw,3,5,5,field,3,runs,15,214,20,N,NA,35,39
1359539,2023,19,5/18/2023,5,V Kohli,2,12,12,field,12,wickets,8,187,20,N,NA,14,69
1359540,2023,14,5/19/2023,5,D Padikkal,5,11,11,field,11,wickets,4,188,20,N,NA,2,50
1359541,2023,12,5/20/2023,5,RD Gaikwad,1,3,1,bat,1,runs,77,224,20,N,NA,17,41
1359542,2023,26,5/20/2023,5,N Pooran,8,7,7,field,8,runs,1,177,20,N,NA,29,66
1359543,2023,31,5/21/2023,5,C Green,2,9,9,field,9,wickets,8,201,20,N,NA,35,50
1359544,2023,4,5/21/2023,5,Shubman Gill,12,4,4,field,4,wickets,6,198,20,N,NA,43,69
1370350,2023,10,5/23/2023,6,RD Gaikwad,1,4,4,field,1,runs,15,173,20,N,NA,5,17
1370351,2023,10,5/24/2023,3,Akash Madhwal,9,8,9,bat,9,runs,81,183,20,N,NA,14,69
1370352,2023,2,5/26/2023,7,Shubman Gill,4,9,9,field,4,runs,62,234,20,N,NA,43,50
1370353,2023,2,5/29/2023,4,DP Conway,4,1,1,field,1,wickets,5,171,15,N,D/L,43,50
